id,text,difficulty,category,status,group
w_0751ca68a6,двієчник,easy,people,core,two
w_19fd259cec,двійка,easy,school,core,two
w_a809a82a2c,двір,easy,places,core,
w_b5e153a351,двірник,easy,professions,core,two
w_b45df4942d,двоюрідна сестра,medium,family,core,cusin
w_a0fb3d0409,двоюрідний брат,medium,family,core,cusin
w_4b8aeb7c5b,девичник,easy,holidays,core,
w_c7dbf5c90c,деканат,easy,school,core,
w_3fef2c7adb,декларація,easy,travel,core,
w_ec387576dd,дельфін,easy,animals,core,
w_dbf7dc25ec,демонстрація,easy,events,core,
w_7b809abd1a,дендропарк,easy,places,core,
w_e2d65893aa,день,easy,events,core,day
w_76befce13d,День батька,medium,holidays,core,day
w_e987cbcdab,День вишиванки,medium,holidays,core,day
w_b0a626bdab,день відкритих дверей,medium,events,core,day
w_b47dee31f8,День матері,medium,holidays,core,day
w_8332b547d0,день народження,easy,holidays,core,day
w_907c25ffe1,День Незалежності,easy,holidays,core,day
w_d7494fdec8,депо,easy,places,core,
w_5b0e40a48f,дерево,easy,nature,core,
w_806ad0b41a,держава,easy,society,reject,
w_2c2b40b2b7,деруни,easy,food,core,
w_ccab2274da,десерт,easy,food,core,
w_eb4c20f968,детективний серіал,medium,tv,core,
w_12b1c0add2,Джавелін,easy,technology,core,
w_3e54b1e8e8,джаз,easy,music,core,
w_866720d3c7,дженга,easy,games,core,
w_1020d3fc84,джинси,easy,clothing,core,
w_939289602b,джинсовка,easy,clothing,core,
w_336ef511f9,джип,easy,transport,core,
w_658bdaf913,джміль,easy,animals,core,
w_a40eeb98c4,джогери,easy,clothing,core,
w_c8fb4c09d9,джойстик,easy,games,core,
w_6d9afac251,джокер,easy,games,core,
w_59a5243988,джунглі,easy,nature,core,
w_a84069f442,дзвіниця,easy,places,core,
w_e2876c2f03,дзвінок,easy,home,core,
w_51ef44d3e9,дзеркало,easy,home,core,
w_31a2d7e666,дзиґа,easy,games,core,
w_f35f95163d,дзьоб,easy,animals,core,
w_ff522b4f62,дзюдо,easy,sports,core,
w_1f374d1c68,диван,easy,home,core,dyvan
w_9128afa781,диджей,easy,professions,core,
w_ab6795867d,дизайнер,easy,professions,core,
w_956f966df7,диктант,easy,school,core,
w_c970a7033a,диктор,easy,tv,core,
w_dda048f1cb,дим,easy,nature,core,
w_45a55450d0,динамік,easy,technology,core,
w_afac7c981f,диня,easy,food,core,
w_13e81b725c,директор,easy,professions,core,dir
w_0ac9ab3032,директор школи,medium,school,core,dir
w_f4667ced21,диско,medium,music,core,
w_ff116f2017,дискотека,easy,places,core,
w_3c92752d56,диспетчер,easy,professions,core,
w_fd7577e57b,дисплей,easy,technology,core,
w_bad6fc0f82,дитина,easy,family,core,
w_983b5e5ff0,дитячий майданчик,medium,games,core,kid
w_ff3ae1edf7,дихання,easy,actions,core,
w_081811e055,дівчина,easy,people,core,
w_b66edf2331,Дід Мороз,easy,holidays,core,
w_0a3b438d60,дідусь,easy,family,core,
w_72505b43f9,дісней,easy,brands,core,
w_3b12afeb16,Дніпро,easy,cities,core,
w_7eae848d96,доброта,easy,personality,core,
w_889af8fc33,довідка,easy,society,reject,
w_3d2d611d32,договір,easy,work,core,
w_23080aef29,догонялки,easy,actions,core,
w_d2f9b33448,додаток,easy,internet,core,
w_d96fc848ae,дозвіл,easy,society,reject,
w_1174c4d705,доїння,easy,actions,core,
w_b9f48dbd41,докір,easy,behavior,reject,
w_996349d2fe,документ,easy,work,core,
w_8fedbbd820,документалка,easy,tv,core,
w_8ae47389ec,долоня,easy,body,core,
w_35a302bd74,домашка,easy,school,core,
w_cdcaf364f1,домен,easy,internet,core,
w_cf052911d3,доміно,easy,games,core,
w_3a7005c014,донька,easy,family,core,
w_e291cba19a,допомога,easy,relationships,core,
w_b2a5198ed5,дорога,easy,places,core,
w_a2c536326a,дорожній знак,medium,transport,core,
w_93a9f58bf6,дорожня подушка,medium,travel,core,
w_4bf5180723,дорожня сумка,medium,travel,core,
w_4297d0474f,дорослий,easy,people,core,
w_3308885925,доручення,easy,work,core,
w_94755173e5,досада,easy,emotions,reject,
w_1c32af3c28,дослід,easy,science,reject,
w_cba90e5a2d,дотепність,easy,personality,core,
w_3e7bd42c6d,дочка,easy,family,core,
w_8577e116fd,дошка,easy,school,core,
w_264f422694,дощ,easy,nature,core,
w_9a2c3f34ad,дощовик,easy,clothing,core,
w_a34a5a89a0,доярка,easy,professions,core,
w_72b68b6164,дресирування,easy,actions,core,
w_b7b744faff,дриблінг,easy,sports,core,
w_4c5b5d9105,дриль,easy,tools,core,
w_d8894a0de7,дріжджі,easy,food,core,
w_dd5373041f,дрімота,easy,actions,core,
w_28c9da422f,дрозд,easy,animals,core,
w_6d15d36f74,друг,easy,people,core,
w_999de2910d,дружба,easy,relationships,core,
w_31a0951736,дружина,easy,family,core,
w_80dbee7bcc,друкарня,easy,places,core,
w_2f11b9b110,друшляк,easy,home,core,
w_847f979197,дуб,easy,nature,core,
w_013e810cb6,Дубай,easy,cities,core,
w_e486009427,дубляж,easy,movies,core,
w_88f29e4d9d,дудка,easy,music,core,
w_4ccc9061a8,дует,easy,music,core,
w_2d2a077993,думка,easy,abstract,core,
w_67bb1e98c2,дупло,easy,animals,core,
w_83f1b30522,дурень,easy,people,core,
w_c1871fb873,душ,easy,home,core,shower
w_fc3e0e446f,душова кабіна,easy,home,core,shower
w_cbfe476329,дьюті-фрі,easy,travel,core,
w_7a648460af,дюна,easy,nature,core,
w_94b3f82e73,дюшес,easy,drinks,core,
w_47d169d018,дядько,easy,family,core,
w_be0a29d1f6,дятел,easy,animals,core,
w_59d997c129,евакуатор,easy,transport,core,
w_626a012728,еклер,easy,food,core,
w_c2d3198a13,економ-клас,easy,travel,core,
w_18ea8fb25e,екран,easy,movies,core,
w_77fcdc8aad,екскаватор,easy,transport,core,
w_b24bee01e6,екскурсовод,easy,professions,core,
w_d41e2b3b9d,електрик,easy,professions,core,elektryk
w_8f50e5a300,електричка,easy,transport,core,elektryk
w_8ccacebcfe,електрогітара,easy,music,core,
w_ae443b9ba1,електромобіль,easy,transport,core,
w_a38b1a3a06,електронна книга,medium,technology,core,
w_6f9f25d3f5,електронний квиток,medium,travel,core,
w_0b4a7e8495,електростанція,easy,places,core,
w_348ec7eb78,ельф,easy,people,core,
w_3dc6cc3aaf,емодзі,easy,internet,core,
w_64deb1f49e,енергетик,easy,drinks,core,
w_ec850f25a7,енергійність,easy,personality,core,
w_821ab387c3,ентузіазм,easy,emotions,reject,
w_815ced89aa,епізод,easy,movies,core,
w_3d8eb10f84,епіцентр,easy,brands,core,
w_6e5e88b1ca,ерудит,easy,games,core,
w_79c131d1b3,ескалатор,easy,places,core,
w_8bba8e0c7f,еспандер,easy,sports,core,
w_648926bd60,еспресо,easy,drinks,core,
w_1debd9fd8a,етажерка,easy,home,core,
w_e7937ab156,етикет,easy,behavior,core,
w_6713d8c528,ефір,easy,tv,core,
w_0f281a7f7d,єнот,easy,animals,core,
w_0388b3c6b6,Єрусалим,easy,cities,core,
w_4590a28be0,жаба,easy,animals,core,
w_6f50720431,жабра,easy,animals,core,
w_2ff6e6ecb3,жадібність,easy,personality,reject,
w_92ceb18ba2,жайворонок,easy,animals,core,
w_5d6f64e022,жакет,medium,clothing,core,
w_3788a5d31f,жалість,easy,emotions,reject,
w_276d0e1b10,жало,easy,animals,core,
w_7ffbd2443a,жаль,easy,emotions,reject,
w_a5cdd5a191,жалюзі,easy,home,core,
w_a264fe9b93,жар,easy,body,core,
w_6f76ec830a,жарт,easy,behavior,core,
w_e49a1ba63e,жасмин,easy,nature,core,
w_1c196848a9,жах,easy,emotions,core,
w_27a813ef81,жебрак,easy,people,core,
w_206891fc88,желе,easy,food,core,
w_ccf2a25326,жених,easy,people,core,
w_a5cb5f7144,живіт,easy,body,core,
w_5a4649c455,жилет,easy,clothing,core,jilet
w_f756f2bf75,жилетка,easy,clothing,core,jilet
w_f44dda003d,жирафа,easy,animals,core,
w_fc0dd1fd60,житель,easy,people,core,
w_eb66251645,житло,easy,society,core,
w_a3ef7561da,життя,easy,abstract,reject,
w_8db6fe1601,жінка,easy,people,core,
w_6d1e70330b,жовта картка,medium,sports,core,
w_ae5577a732,жолудь,easy,nature,core,
w_db576ac4a5,жорсткий диск,medium,technology,core,
w_a5cb9172e9,жування,easy,actions,core,
w_e33df822b5,жувачка,easy,food,core,
w_c7dc2e447b,жук,easy,animals,core,
w_36b922aa14,журавель,easy,animals,core,
w_60fa569f91,журавлина,easy,food,core,
w_6ec86b2557,журба,easy,emotions,reject,
w_90d6817dbe,журнал,easy,work,core,jurnal
w_e4f50dd72a,заборона,easy,society,core,
w_9e85e8e1a4,зав'язування шнурків,medium,actions,core,
w_7b9c03e36a,завантаження,easy,technology,core,
w_680822e95b,завдання,easy,school,core,
w_0ef8579d09,завіса,easy,movies,core,
w_f1db7944b0,завод,easy,places,core,
w_6103388cfc,завтра,easy,events,core,
w_4cbdf762b1,завуч,easy,school,core,
w_6ae17948e4,загадування,easy,actions,core,
w_8880546e9d,задача,easy,school,core,
w_19ccdaf3a2,задачник,medium,school,core,
w_48e78fe8bb,задоволення,easy,emotions,core,
w_d53aacc667,задування свічки,medium,actions,core,
w_1a37ac2f8f,заєць,easy,animals,core,
w_2c1b73283d,закладка,easy,internet,core,
w_06139d17ae,заколка,easy,clothing,core,
w_eb7e4edb00,закоханий,easy,people,core,love
w_664460eefa,закохані,easy,relationships,reject,
w_0bab9612fb,закоханість,easy,emotions,core,love
w_6570c163a6,закриття,easy,events,core,closed
w_d14fda270a,закручування,medium,actions,core,
w_676cd70cb5,закуска,easy,food,core,
w_d5cae91280,залежність,easy,behavior,core,
w_03739493ea,залицяння,easy,relationships,core,
w_fee83d1230,залік,easy,school,core,
w_0accdde59b,заметіль,easy,nature,core,
w_2a7b7a4d2d,замикання,easy,actions,core,
w_cf34f1508e,заміна,easy,sports,core,
w_cb327137a6,замовлення,easy,work,core,
w_8efd185c3e,замок,easy,home,core,
w_cb9386bae0,заморожування,medium,actions,core,
w_edb8bdfc55,зап'ястя,easy,body,core,
w_d62a36be6b,запалювання,easy,actions,core,
w_8200826910,запізнення,easy,actions,core,
w_ff9f09617a,запіканка,easy,food,core,
w_8624de3ac7,заплітання,easy,actions,core,
w_e04a75f407,заповідник,easy,places,core,
w_184066945a,Запоріжжя,easy,cities,core,
w_f855ada4de,заправка,easy,places,core,
w_d96ad7cd40,запрошення,easy,holidays,core,
w_77e2706b19,зарплата,easy,society,core,
w_ace395421b,заручини,easy,holidays,core,
w_90165193c0,заручник,easy,people,core,
w_5000a0fe5f,зарядка,easy,technology,core,
w_b2514bfca7,заселення,easy,travel,core,
w_5420aaedc8,засинання,easy,actions,core,
w_e1e29b0319,заставка,easy,tv,core,zastava
w_3d61eeb4e6,застеляння ліжка,medium,actions,core,
w_5cc37db69a,застібання,easy,actions,core,
w_ac65c7e5c6,застібка,easy,clothing,core,
w_0625ac70f1,затока,easy,places,core,
w_accad1d5ff,затори,easy,events,core,
w_11f783a997,затримка,easy,events,core,
w_0e295c7362,захват,easy,emotions,core,
w_c74a2ee27f,захисник,easy,sports,core,
w_dae5c68232,захід,easy,travel,core,
w_0f5842ef29,заява,easy,society,core,
w_c9e33c9237,збентеження,easy,emotions,reject,
w_12ae7fa469,збивання,easy,actions,core,
w_f1c0eb175a,збирання грибів,easy,actions,core,zbyraty
w_f345a948db,збирання ягід,medium,actions,core,zbyraty
w_cb4ccdfc78,зближення,easy,relationships,core,
w_e540fe5216,збори,easy,events,core,
w_71c93ee66a,зварювальник,medium,professions,core,
w_0e0d5c5d49,звинувачення,easy,relationships,reject,
w_7a9ef6b2b2,зворушення,easy,emotions,reject,
w_2300cb399a,звук,easy,science,core,
w_d1916206bc,згода,easy,relationships,reject,
w_b81d5da833,зграя,easy,animals,core,
w_bb0e23f01a,здивування,easy,emotions,core,
w_99fd81328c,здобич,easy,animals,core,
w_c308efb9d9,зебра,easy,animals,core,
w_5ee604bca9,зелений чай,medium,drinks,core,
w_2b03d9c294,зелень,easy,food,core,
w_9de41d6f60,земляк,easy,people,core,zemla
w_7577d6842f,зефір,easy,food,core,
w_8361c0dfdb,зима,easy,nature,core,
w_fe11c55bb3,зимородок,easy,animals,core,
w_7853e5bed6,зірка,easy,nature,core,
w_e59b349815,зіткнення,easy,events,core,
w_1b8f7d1a5e,зйомка,easy,movies,core,
w_25bd1d944b,злива,easy,nature,core,
w_c134469990,злість,easy,emotions,core,
w_734dda6c1a,зліт,easy,actions,core,
w_738706167c,злодій,easy,people,core,
w_5093bdb11d,злочинець,easy,people,core,
w_60154e40e2,зміна,easy,work,core,zmina
w_17d14f55ee,змішувач,easy,home,core,
w_82bfa1f767,змія,easy,animals,core,
w_699036d4fa,знайомий,easy,people,core,
w_25fb245660,знання,easy,abstract,core,
w_f301f59998,зневіра,easy,emotions,reject,
w_16104d3913,знижка,easy,work,core,
w_835286934c,зозуля,easy,animals,core,
w_58279f265f,золота рибка,easy,animals,core,swamp_gold
w_df6ecd16bb,зомбі,easy,people,core,
w_308a642414,зоопарк,easy,places,core,
w_cd1c466e4d,зошит,easy,school,core,zoshyt
w_fc78697fb3,зошит у клітинку,medium,school,core,zoshyt
w_1685f80092,зошит у лінійку,medium,school,core,zoshyt
w_934cb6d7d1,зрада,easy,relationships,reject,
w_1ff05b77d9,зуб,easy,body,core,zub
w_3a3d2d0484,зубило,easy,tools,core,zub
w_da5c74321c,зубна паста,medium,home,core,zub
w_610c0ac6ce,зубна щітка,medium,home,core,zub
w_a2cd0c6fdd,зубр,easy,animals,core,zub
w_b6dab1ea2e,зупинка,easy,places,core,
w_3ea5343a66,зустріч,easy,events,core,
w_5407f6ff58,зяблик,easy,animals,core,
w_e09c8f7787,зять,easy,family,core,
w_275dd9a6ed,Івана Купала,easy,holidays,core,ivan
w_071e4af3fb,ігнорування,easy,behavior,core,
w_9a580cfad5,іграшка,easy,games,core,igrovyi
w_26ed9d9027,іграшкова кухня,medium,games,core,igrovyi
w_bd896aeab9,іграшковий поїзд,medium,games,core,igrovyi
w_26c99b687c,ігрове поле,medium,games,core,igrovyi
w_ec8f6b4c55,ігрове шоу,medium,tv,core,igrovyi
w_41b0b0cf07,ігровий автомат,medium,games,core,igrovyi
w_a8472b232e,ігуана,medium,animals,core,
w_cb1149f285,ідея,easy,abstract,core,
w_bc2f935e86,ізолента,easy,tools,core,izolenta
w_85ce9c9e30,ікеа,easy,brands,core,
w_beac63271f,ікло,easy,animals,core,
w_48907c5e6a,ікона,easy,history,core,icona
w_bf5010f515,іконка,medium,technology,core,icona
w_745a37be89,ікра,easy,food,core,
w_2f38018957,імбир,easy,food,core,
w_40e08ca7b8,імейл,easy,internet,core,
w_486203c5b3,іменини,easy,holidays,core,hb
w_81c262d648,іменинник,easy,people,core,hb
w_2f3e0c0839,імператор,easy,history,core,
w_a74c3bae54,індик,easy,animals,core,
w_c27c28178c,інжир,easy,food,core,
w_a798622395,іній,easy,nature,core,
w_d50bfd3b00,іноземець,easy,people,core,
w_752e511e99,інстаграм,easy,brands,core,
w_e4fd7f457d,інститут,easy,places,core,
w_a22252e68a,інструктор,easy,professions,core,
w_d53bad221d,інтерес,easy,emotions,reject,
w_61e17f3ca4,інтернат,easy,places,core,internet
w_7274423b6b,інтерфейс,easy,technology,core,
w_a08ec6101d,інформатика,easy,school,core,
w_1e5accfc0d,інцидент,easy,events,core,
w_35500db6ef,іриска,easy,food,core,
w_e86d15e109,іспит,easy,school,core,
w_981e471c8c,історик,easy,professions,core,
w_37167cf5a9,їдальня,easy,places,core,
w_39c1c04f1a,їжак,easy,animals,core,
w_d7370abf85,їзда верхи,easy,actions,core,
w_d95f68f17f,йо-йо,easy,games,core,
w_472853cdec,йога,easy,actions,core,
w_ccb69910e4,йогурт,easy,food,core,
w_7b9b9f01ce,йод,easy,body,core,
w_702f2bd2a9,кабан,easy,animals,core,
w_ccfa996d20,кабачок,easy,food,core,
w_f38217823d,кабель,easy,technology,core,
w_8fab1060a2,кабінет,easy,school,core,
w_dcd57254c2,каблук,easy,clothing,core,
